id,name,type,code,full_path,parent_id:id
huyentamdao,Huyện Tam Đảo,district,260,Tỉnh Vĩnh Phúc > Huyện Tam Đảo,environment.tinhvinhphuc
huyenbinhxuyen,Huyện Bình Xuyên,district,261,Tỉnh Vĩnh Phúc > Huyện Bình Xuyên,environment.tinhvinhphuc
huyensonglo,Huyện Sông Lô,district,262,Tỉnh Vĩnh Phúc > Huyện Sông Lô,environment.tinhvinhphuc
huyenyenlac,Huyện Yên Lạc,district,263,Tỉnh Vĩnh Phúc > Huyện Yên Lạc,environment.tinhvinhphuc
huyenvinhtuong,Huyện Vĩnh Tường,district,264,Tỉnh Vĩnh Phúc > Huyện Vĩnh Tường,environment.tinhvinhphuc
huyentamdao,Huyện Tam Đảo,district,265,Tỉnh Vĩnh Phúc > Huyện Tam Đảo,environment.tinhvinhphuc
thanhphobacninh,Thành phố Bắc Ninh,district,268,Tỉnh Bắc Ninh > Thành phố Bắc Ninh,environment.tinhbacninh
huyenyenphong,Huyện Yên Phong,district,269,Tỉnh Bắc Ninh > Huyện Yên Phong,environment.tinhbacninh
huyenquevo,Huyện Quế Võ,district,270,Tỉnh Bắc Ninh > Huyện Quế Võ,environment.tinhbacninh
huyentiendu,Huyện Tiên Du,district,271,Tỉnh Bắc Ninh > Huyện Tiên Du,environment.tinhbacninh
thixatason,Thị xã Từ Sơn,district,272,Tỉnh Bắc Ninh > Thị xã Từ Sơn,environment.tinhbacninh
huyenthuanthanh,Huyện Thuận Thành,district,273,Tỉnh Bắc Ninh > Huyện Thuận Thành,environment.tinhbacninh
huyengiabinh,Huyện Gia Bình,district,274,Tỉnh Bắc Ninh > Huyện Gia Bình,environment.tinhbacninh
huyenluongtai,Huyện Lương Tài,district,275,Tỉnh Bắc Ninh > Huyện Lương Tài,environment.tinhbacninh
thanhphohaiduong,Thành phố Hải Dương,district,288,Tỉnh Hải Dương > Thành phố Hải Dương,environment.tinhhaiduong
thanhphochilinh,Thành phố Chí Linh,district,290,Tỉnh Hải Dương > Thành phố Chí Linh,environment.tinhhaiduong
huyennamsach,Huyện Nam Sách,district,291,Tỉnh Hải Dương > Huyện Nam Sách,environment.tinhhaiduong
huyenkinhmon,Huyện Kinh Môn,district,292,Tỉnh Hải Dương > Huyện Kinh Môn,environment.tinhhaiduong
huyenkimthanh,Huyện Kim Thành,district,293,Tỉnh Hải Dương > Huyện Kim Thành,environment.tinhhaiduong
huyenthanhha,Huyện Thanh Hà,district,294,Tỉnh Hải Dương > Huyện Thanh Hà,environment.tinhhaiduong
huyencamgiang,Huyện Cẩm Giàng,district,295,Tỉnh Hải Dương > Huyện Cẩm Giàng,environment.tinhhaiduong
huyenbinhgiang,Huyện Bình Giang,district,296,Tỉnh Hải Dương > Huyện Bình Giang,environment.tinhhaiduong
huyengialoc,Huyện Gia Lộc,district,297,Tỉnh Hải Dương > Huyện Gia Lộc,environment.tinhhaiduong
huyentuky,Huyện Tứ Kỳ,district,298,Tỉnh Hải Dương > Huyện Tứ Kỳ,environment.tinhhaiduong
huyenninhgiang,Huyện Ninh Giang,district,299,Tỉnh Hải Dương > Huyện Ninh Giang,environment.tinhhaiduong
huyenthanhmien,Huyện Thanh Miện,district,300,Tỉnh Hải Dương > Huyện Thanh Miện,environment.tinhhaiduong
quanhongbang,Quận Hồng Bàng,district,303,Thành phố Hải Phòng > Quận Hồng Bàng,environment.thanhphohaiphong
quanngoquyen,Quận Ngô Quyền,district,304,Thành phố Hải Phòng > Quận Ngô Quyền,environment.thanhphohaiphong
quanlechan,Quận Lê Chân,district,305,Thành phố Hải Phòng > Quận Lê Chân,environment.thanhphohaiphong
quanhaian,Quận Hải An,district,306,Thành phố Hải Phòng > Quận Hải An,environment.thanhphohaiphong
quankienan,Quận Kiến An,district,307,Thành phố Hải Phòng > Quận Kiến An,environment.thanhphohaiphong
quandoson,Quận Đồ Sơn,district,308,Thành phố Hải Phòng > Quận Đồ Sơn,environment.thanhphohaiphong
quanduongkinh,Quận Dương Kinh,district,309,Thành phố Hải Phòng > Quận Dương Kinh,environment.thanhphohaiphong
huyenthuynguyen,Huyện Thuỷ Nguyên,district,311,Thành phố Hải Phòng > Huyện Thuỷ Nguyên,environment.thanhphohaiphong
huyenanduong,Huyện An Dương,district,312,Thành phố Hải Phòng > Huyện An Dương,environment.thanhphohaiphong
huyenanlao,Huyện An Lão,district,313,Thành phố Hải Phòng > Huyện An Lão,environment.thanhphohaiphong
huyenkienthuy,Huyện Kiến Thuỵ,district,314,Thành phố Hải Phòng > Huyện Kiến Thuỵ,environment.thanhphohaiphong
huyentienlang,Huyện Tiên Lãng,district,315,Thành phố Hải Phòng > Huyện Tiên Lãng,environment.thanhphohaiphong
huyenvinhbao,Huyện Vĩnh Bảo,district,316,Thành phố Hải Phòng > Huyện Vĩnh Bảo,environment.thanhphohaiphong
huyencathai,Huyện Cát Hải,district,317,Thành phố Hải Phòng > Huyện Cát Hải,environment.thanhphohaiphong
huyenbachlongvi,Huyện Bạch Long Vĩ,district,318,Thành phố Hải Phòng > Huyện Bạch Long Vĩ,environment.thanhphohaiphong
thanhphohungyen,Thành phố Hưng Yên,district,323,Tỉnh Hưng Yên > Thành phố Hưng Yên,environment.tinhhungyen
huyenvanlam,Huyện Văn Lâm,district,327,Tỉnh Hưng Yên > Huyện Văn Lâm,environment.tinhhungyen
huyenvangiang,Huyện Văn Giang,district,328,Tỉnh Hưng Yên > Huyện Văn Giang,environment.tinhhungyen
huyenyenmy,Huyện Yên Mỹ,district,329,Tỉnh Hưng Yên > Huyện Yên Mỹ,environment.tinhhungyen
thixamyhao,Thị xã Mỹ Hào,district,330,Tỉnh Hưng Yên > Thị xã Mỹ Hào,environment.tinhhungyen
huyenanthi,Huyện Ân Thi,district,331,Tỉnh Hưng Yên > Huyện Ân Thi,environment.tinhhungyen
huyenkhoaichau,Huyện Khoái Châu,district,332,Tỉnh Hưng Yên > Huyện Khoái Châu,environment.tinhhungyen
huyenkimdong,Huyện Kim Động,district,333,Tỉnh Hưng Yên > Huyện Kim Động,environment.tinhhungyen
huyentienlu,Huyện Tiên Lữ,district,334,Tỉnh Hưng Yên > Huyện Tiên Lữ,environment.tinhhungyen
huyenphucu,Huyện Phù Cừ,district,335,Tỉnh Hưng Yên > Huyện Phù Cừ,environment.tinhhungyen
thanhphothaibinh,Thành phố Thái Bình,district,336,Tỉnh Thái Bình > Thành phố Thái Bình,environment.tinhthaibinh
huyenquynhphu,Huyện Quỳnh Phụ,district,339,Tỉnh Thái Bình > Huyện Quỳnh Phụ,environment.tinhthaibinh
huyenhungha,Huyện Hưng Hà,district,340,Tỉnh Thái Bình > Huyện Hưng Hà,environment.tinhthaibinh
huyendonghung,Huyện Đông Hưng,district,341,Tỉnh Thái Bình > Huyện Đông Hưng,environment.tinhthaibinh
huyenthaithuy,Huyện Thái Thụy,district,342,Tỉnh Thái Bình > Huyện Thái Thụy,environment.tinhthaibinh
huyentienhai,Huyện Tiền Hải,district,343,Tỉnh Thái Bình > Huyện Tiền Hải,environment.tinhthaibinh
huyenkienxuong,Huyện Kiến Xương,district,344,Tỉnh Thái Bình > Huyện Kiến Xương,environment.tinhthaibinh
huyenvuthu,Huyện Vũ Thư,district,345,Tỉnh Thái Bình > Huyện Vũ Thư,environment.tinhthaibinh
thanhphophuly,Thành phố Phủ Lý,district,350,Tỉnh Hà Nam > Thành phố Phủ Lý,environment.tinhhanam
thixaduytien,Thị xã Duy Tiên,district,353,Tỉnh Hà Nam > Thị xã Duy Tiên,environment.tinhhanam
huyenkimbang,Huyện Kim Bảng,district,354,Tỉnh Hà Nam > Huyện Kim Bảng,environment.tinhhanam
huyenthanhliem,Huyện Thanh Liêm,district,355,Tỉnh Hà Nam > Huyện Thanh Liêm,environment.tinhhanam
huyenbinhluc,Huyện Bình Lục,district,356,Tỉnh Hà Nam > Huyện Bình Lục,environment.tinhhanam
huyenlynhan,Huyện Lý Nhân,district,357,Tỉnh Hà Nam > Huyện Lý Nhân,environment.tinhhanam
thanhphonamdinh,Thành phố Nam Định,district,369,Tỉnh Nam Định > Thành phố Nam Định,environment.tinhnamdinh
huyenmyloc,Huyện Mỹ Lộc,district,371,Tỉnh Nam Định > Huyện Mỹ Lộc,environment.tinhnamdinh
huyenvuban,Huyện Vụ Bản,district,372,Tỉnh Nam Định > Huyện Vụ Bản,environment.tinhnamdinh
huyenyyen,Huyện Ý Yên,district,373,Tỉnh Nam Định > Huyện Ý Yên,environment.tinhnamdinh
huyennghiahung,Huyện Nghĩa Hưng,district,374,Tỉnh Nam Định > Huyện Nghĩa Hưng,environment.tinhnamdinh
huyennamtruc,Huyện Nam Trực,district,375,Tỉnh Nam Định > Huyện Nam Trực,environment.tinhnamdinh
huyentrucminh,Huyện Trực Ninh,district,376,Tỉnh Nam Định > Huyện Trực Ninh,environment.tinhnamdinh
huyenxuansung,Huyện Xuân Trường,district,377,Tỉnh Nam Định > Huyện Xuân Trường,environment.tinhnamdinh
huyengiaothuy,Huyện Giao Thủy,district,378,Tỉnh Nam Định > Huyện Giao Thủy,environment.tinhnamdinh
huyenhaihau,Huyện Hải Hậu,district,379,Tỉnh Nam Định > Huyện Hải Hậu,environment.tinhnamdinh
thanhphoninhbinh,Thành phố Ninh Bình,district,380,Tỉnh Ninh Bình > Thành phố Ninh Bình,environment.tinhninhbinh
thanhphotamdiep,Thành phố Tam Điệp,district,381,Tỉnh Ninh Bình > Thành phố Tam Điệp,environment.tinhninhbinh
huyennhoquan,Huyện Nho Quan,district,382,Tỉnh Ninh Bình > Huyện Nho Quan,environment.tinhninhbinh
huyengiavien,Huyện Gia Viễn,district,383,Tỉnh Ninh Bình > Huyện Gia Viễn,environment.tinhninhbinh
huyenhoalu,Huyện Hoa Lư,district,384,Tỉnh Ninh Bình > Huyện Hoa Lư,environment.tinhninhbinh
huyenyenkhanh,Huyện Yên Khánh,district,385,Tỉnh Ninh Bình > Huyện Yên Khánh,environment.tinhninhbinh
huyenkimson,Huyện Kim Sơn,district,386,Tỉnh Ninh Bình > Huyện Kim Sơn,environment.tinhninhbinh
huyenyenmo,Huyện Yên Mô,district,387,Tỉnh Ninh Bình > Huyện Yên Mô,environment.tinhninhbinh
thanhphothanhhoa,Thành phố Thanh Hóa,district,389,Tỉnh Thanh Hóa > Thành phố Thanh Hóa,environment.tinhthanhhoa
thixabimson,Thị xã Bỉm Sơn,district,390,Tỉnh Thanh Hóa > Thị xã Bỉm Sơn,environment.tinhthanhhoa
thanhphosamson,Thành phố Sầm Sơn,district,391,Tỉnh Thanh Hóa > Thành phố Sầm Sơn,environment.tinhthanhhoa
huyenmuonglat,Huyện Mường Lát,district,394,Tỉnh Thanh Hóa > Huyện Mường Lát,environment.tinhthanhhoa
huyenquanhòa,Huyện Quan Hóa,district,395,Tỉnh Thanh Hóa > Huyện Quan Hóa,environment.tinhthanhhoa
huyenbathuoc,Huyện Bá Thước,district,396,Tỉnh Thanh Hóa > Huyện Bá Thước,environment.tinhthanhhoa
huyenquanson,Huyện Quan Sơn,district,397,Tỉnh Thanh Hóa > Huyện Quan Sơn,environment.tinhthanhhoa
huyenlangchanh,Huyện Lang Chánh,district,398,Tỉnh Thanh Hóa > Huyện Lang Chánh,environment.tinhthanhhoa
huyenngoclac,Huyện Ngọc Lặc,district,399,Tỉnh Thanh Hóa > Huyện Ngọc Lặc,environment.tinhthanhhoa
huyencamthuy,Huyện Cẩm Thủy,district,400,Tỉnh Thanh Hóa > Huyện Cẩm Thủy,environment.tinhthanhhoa
huyenthachthanh,Huyện Thạch Thành,district,401,Tỉnh Thanh Hóa > Huyện Thạch Thành,environment.tinhthanhhoa
huyenhatrung,Huyện Hà Trung,district,402,Tỉnh Thanh Hóa > Huyện Hà Trung,environment.tinhthanhhoa
huyenvinhloc,Huyện Vĩnh Lộc,district,403,Tỉnh Thanh Hóa > Huyện Vĩnh Lộc,environment.tinhthanhhoa
huyenyendinh,Huyện Yên Định,district,404,Tỉnh Thanh Hóa > Huyện Yên Định,environment.tinhthanhhoa
huyenthoxuan,Huyện Thọ Xuân,district,405,Tỉnh Thanh Hóa > Huyện Thọ Xuân,environment.tinhthanhhoa
huyenthuongxuan,Huyện Thường Xuân,district,406,Tỉnh Thanh Hóa > Huyện Thường Xuân,environment.tinhthanhhoa
huyentrieuson,Huyện Triệu Sơn,district,407,Tỉnh Thanh Hóa > Huyện Triệu Sơn,environment.tinhthanhhoa
huyenthieuhòa,Huyện Thiệu Hóa,district,408,Tỉnh Thanh Hóa > Huyện Thiệu Hóa,environment.tinhthanhhoa
huyenhoanghoa,Huyện Hoằng Hóa,district,409,Tỉnh Thanh Hóa > Huyện Hoằng Hóa,environment.tinhthanhhoa
huyenhauloc,Huyện Hậu Lộc,district,410,Tỉnh Thanh Hóa > Huyện Hậu Lộc,environment.tinhthanhhoa
huyenngason,Huyện Nga Sơn,district,411,Tỉnh Thanh Hóa > Huyện Nga Sơn,environment.tinhthanhhoa
huyennhuxuan,Huyện Như Xuân,district,412,Tỉnh Thanh Hóa > Huyện Như Xuân,environment.tinhthanhhoa
huyennhuthanh,Huyện Như Thanh,district,413,Tỉnh Thanh Hóa > Huyện Như Thanh,environment.tinhthanhhoa
huyennongcong,Huyện Nông Cống,district,414,Tỉnh Thanh Hóa > Huyện Nông Cống,environment.tinhthanhhoa
huyendongson,Huyện Đông Sơn,district,415,Tỉnh Thanh Hóa > Huyện Đông Sơn,environment.tinhthanhhoa
huyenthieuhòa,Huyện Thiệu Hóa,district,416,Tỉnh Thanh Hóa > Huyện Thiệu Hóa,environment.tinhthanhhoa
thixanghison,Thị xã Nghi Sơn,district,417,Tỉnh Thanh Hóa > Thị xã Nghi Sơn,environment.tinhthanhhoa
huyencamthuy,Huyện Cẩm Thủy,district,418,Tỉnh Thanh Hóa > Huyện Cẩm Thủy,environment.tinhthanhhoa
thanhphovinh,Thành phố Vinh,district,422,Tỉnh Nghệ An > Thành phố Vinh,environment.tinhnghean
thixacualo,Thị xã Cửa Lò,district,423,Tỉnh Nghệ An > Thị xã Cửa Lò,environment.tinhnghean
thixathaihoa,Thị xã Thái Hoà,district,424,Tỉnh Nghệ An > Thị xã Thái Hoà,environment.tinhnghean
huyenquephong,Huyện Quế Phong,district,425,Tỉnh Nghệ An > Huyện Quế Phong,environment.tinhnghean
huyenquychau,Huyện Quỳ Châu,district,426,Tỉnh Nghệ An > Huyện Quỳ Châu,environment.tinhnghean
huyenkyson,Huyện Kỳ Sơn,district,427,Tỉnh Nghệ An > Huyện Kỳ Sơn,environment.tinhnghean
huyenconcuong,Huyện Con Cuông,district,428,Tỉnh Nghệ An > Huyện Con Cuông,environment.tinhnghean
huyentanky,Huyện Tân Kỳ,district,429,Tỉnh Nghệ An > Huyện Tân Kỳ,environment.tinhnghean
huyenanhson,Huyện Anh Sơn,district,430,Tỉnh Nghệ An > Huyện Anh Sơn,environment.tinhnghean
huyendienchau,Huyện Diễn Châu,district,431,Tỉnh Nghệ An > Huyện Diễn Châu,environment.tinhnghean
huyenyenthanh,Huyện Yên Thành,district,432,Tỉnh Nghệ An > Huyện Yên Thành,environment.tinhnghean
huyendoluong,Huyện Đô Lương,district,433,Tỉnh Nghệ An > Huyện Đô Lương,environment.tinhnghean
huyenthanhchuong,Huyện Thanh Chương,district,434,Tỉnh Nghệ An > Huyện Thanh Chương,environment.tinhnghean
huyennghiloc,Huyện Nghi Lộc,district,435,Tỉnh Nghệ An > Huyện Nghi Lộc,environment.tinhnghean
huyennamdan,Huyện Nam Đàn,district,436,Tỉnh Nghệ An > Huyện Nam Đàn,environment.tinhnghean
huyenhungnguyen,Huyện Hưng Nguyên,district,437,Tỉnh Nghệ An > Huyện Hưng Nguyên,environment.tinhnghean
thixahoangmai,Thị xã Hoàng Mai,district,438,Tỉnh Nghệ An > Thị xã Hoàng Mai,environment.tinhnghean
thixanghiadan,Thị xã Nghĩa Đàn,district,439,Tỉnh Nghệ An > Thị xã Nghĩa Đàn,environment.tinhnghean
huyenquynhluu,Huyện Quỳnh Lưu,district,440,Tỉnh Nghệ An > Huyện Quỳnh Lưu,environment.tinhnghean
huyenquyhop,Huyện Quỳ Hợp,district,441,Tỉnh Nghệ An > Huyện Quỳ Hợp,environment.tinhnghean
huyennghiadan,Huyện Nghĩa Đàn,district,442,Tỉnh Nghệ An > Huyện Nghĩa Đàn,environment.tinhnghean
thanhphohatinh,Thành phố Hà Tĩnh,district,448,Tỉnh Hà Tĩnh > Thành phố Hà Tĩnh,environment.tinhhatinh
thixahonglinh,Thị xã Hồng Lĩnh,district,449,Tỉnh Hà Tĩnh > Thị xã Hồng Lĩnh,environment.tinhhatinh
huyenhuongson,Huyện Hương Sơn,district,450,Tỉnh Hà Tĩnh > Huyện Hương Sơn,environment.tinhhatinh
huyenductho,Huyện Đức Thọ,district,451,Tỉnh Hà Tĩnh > Huyện Đức Thọ,environment.tinhhatinh
huyennghixuan,Huyện Nghi Xuân,district,452,Tỉnh Hà Tĩnh > Huyện Nghi Xuân,environment.tinhhatinh
huyencanloc,Huyện Can Lộc,district,453,Tỉnh Hà Tĩnh > Huyện Can Lộc,environment.tinhhatinh
huyenhuongkhe,Huyện Hương Khê,district,454,Tỉnh Hà Tĩnh > Huyện Hương Khê,environment.tinhhatinh
huyenthachha,Huyện Thạch Hà,district,455,Tỉnh Hà Tĩnh > Huyện Thạch Hà,environment.tinhhatinh
huyencamxuyen,Huyện Cẩm Xuyên,district,456,Tỉnh Hà Tĩnh > Huyện Cẩm Xuyên,environment.tinhhatinh
huyenkyanh,Huyện Kỳ Anh,district,457,Tỉnh Hà Tĩnh > Huyện Kỳ Anh,environment.tinhhatinh
huyenlocha,Huyện Lộc Hà,district,458,Tỉnh Hà Tĩnh > Huyện Lộc Hà,environment.tinhhatinh
thixakyanh,Thị xã Kỳ Anh,district,459,Tỉnh Hà Tĩnh > Thị xã Kỳ Anh,environment.tinhhatinh
thanhphodonghoi,Thành phố Đồng Hới,district,461,Tỉnh Quảng Bình > Thành phố Đồng Hới,environment.tinhquangbinh
huyenminhhoa,Huyện Minh Hóa,district,464,Tỉnh Quảng Bình > Huyện Minh Hóa,environment.tinhquangbinh
huyentuyenhoa,Huyện Tuyên Hóa,district,465,Tỉnh Quảng Bình > Huyện Tuyên Hóa,environment.tinhquangbinh
huyenquangtrach,Huyện Quảng Trạch,district,466,Tỉnh Quảng Bình > Huyện Quảng Trạch,environment.tinhquangbinh
huyenbotrach,Huyện Bố Trạch,district,467,Tỉnh Quảng Bình > Huyện Bố Trạch,environment.tinhquangbinh
huyenquangninh,Huyện Quảng Ninh,district,468,Tỉnh Quảng Bình > Huyện Quảng Ninh,environment.tinhquangbinh
huyenlethuy,Huyện Lệ Thủy,district,469,Tỉnh Quảng Bình > Huyện Lệ Thủy,environment.tinhquangbinh
thixabadon,Thị xã Ba Đồn,district,470,Tỉnh Quảng Bình > Thị xã Ba Đồn,environment.tinhquangbinh
thanhphodongha,Thành phố Đông Hà,district,474,Tỉnh Quảng Trị > Thành phố Đông Hà,environment.tinhquangtri
thixaquangtri,Thị xã Quảng Trị,district,475,Tỉnh Quảng Trị > Thị xã Quảng Trị,environment.tinhquangtri
huyenvinhlinh,Huyện Vĩnh Linh,district,478,Tỉnh Quảng Trị > Huyện Vĩnh Linh,environment.tinhquangtri
huyenhuonghoa,Huyện Hướng Hóa,district,479,Tỉnh Quảng Trị > Huyện Hướng Hóa,environment.tinhquangtri
huyengiolinh,Huyện Gio Linh,district,480,Tỉnh Quảng Trị > Huyện Gio Linh,environment.tinhquangtri
huyendakrong,Huyện Đa Krông,district,481,Tỉnh Quảng Trị > Huyện Đa Krông,environment.tinhquangtri
huyencamlo,Huyện Cam Lộ,district,482,Tỉnh Quảng Trị > Huyện Cam Lộ,environment.tinhquangtri
huyentrieuphong,Huyện Triệu Phong,district,483,Tỉnh Quảng Trị > Huyện Triệu Phong,environment.tinhquangtri
huyenhailang,Huyện Hải Lăng,district,484,Tỉnh Quảng Trị > Huyện Hải Lăng,environment.tinhquangtri
huyencunco,Huyện Cồn Cỏ,district,485,Tỉnh Quảng Trị > Huyện Cồn Cỏ,environment.tinhquangtri
thanhphohue,Thành phố Huế,district,490,Thành phố Huế > Thành phố Huế,environment.thanhphohue
huyenphongdien,Huyện Phong Điền,district,494,Thành phố Huế > Huyện Phong Điền,environment.thanhphohue
huyenquangdien,Huyện Quảng Điền,district,495,Thành phố Huế > Huyện Quảng Điền,environment.thanhphohue
thixahuongtra,Thị xã Hương Trà,district,496,Thành phố Huế > Thị xã Hương Trà,environment.thanhphohue
huyenphuvang,Huyện Phú Vang,district,497,Thành phố Huế > Huyện Phú Vang,environment.thanhphohue
thixahuongthuy,Thị xã Hương Thủy,district,498,Thành phố Huế > Thị xã Hương Thủy,environment.thanhphohue
huyenaloui,Huyện A Lưới,district,499,Thành phố Huế > Huyện A Lưới,environment.thanhphohue
huyenphuloc,Huyện Phú Lộc,district,500,Thành phố Huế > Huyện Phú Lộc,environment.thanhphohue
huyennamdong,Huyện Nam Đông,district,501,Thành phố Huế > Huyện Nam Đông,environment.thanhphohue
huyenthachan,Huyện Thạch An,district,502,Thành phố Huế > Huyện Thạch An,environment.thanhphohue
quanlienchieu,Quận Liên Chiểu,district,504,Thành phố Đà Nẵng > Quận Liên Chiểu,environment.thanhphodanang
quanthanhkhe,Quận Thanh Khê,district,505,Thành phố Đà Nẵng > Quận Thanh Khê,environment.thanhphodanang
quanhaichau,Quận Hải Châu,district,506,Thành phố Đà Nẵng > Quận Hải Châu,environment.thanhphodanang
quansontra,Quận Sơn Trà,district,507,Thành phố Đà Nẵng > Quận Sơn Trà,environment.thanhphodanang
quannguhanhson,Quận Ngũ Hành Sơn,district,508,Thành phố Đà Nẵng > Quận Ngũ Hành Sơn,environment.thanhphodanang
quancamle,Quận Cẩm Lệ,district,509,Thành phố Đà Nẵng > Quận Cẩm Lệ,environment.thanhphodanang
